,crit_violations,non_crit_violations,earliest_inspection,latest_inspection,second_latest_inspection,zipcode,boro,cuisine,address,num_inspections,crit_violations_recent_inspect,non_crit_violations_recent_inspect,crit_violations_train,non_crit_violations_train,num_inspections_train,average_crit_v_train,average_non_crit_v_train,time_since_last_inspection,time_since_first_inspection,crit_v_2plus,address2,latitude,longitude
40364956,9.0,4.0,2013-03-14,2016-02-13,2014-12-18,10462,BRONX,American,2222 HAVILAND AVENUE,5,1,1,8.0,3.0,4,2.0,0.75,422,1066,0,"2222 HAVILAND AVENUE, NY",43.292161,-73.6288599
40364958,2.0,5.0,2013-07-25,2016-02-16,2015-08-06,10014,MANHATTAN,American,567 HUDSON STREET,5,1,1,1.0,4.0,4,0.25,1.0,194,936,0,"567 HUDSON STREET, NY",40.7356974,-74.0061619
40365013,5.0,5.0,2014-04-24,2016-08-18,2016-05-12,10305,STATEN ISLAND,Italian,67 OLYMPIA BOULEVARD,4,2,2,3.0,3.0,3,1.0,1.0,98,847,1,"67 OLYMPIA BOULEVARD, NY",40.59316345,-74.0707188791
40365022,4.0,4.0,2013-06-15,2016-06-02,2015-05-20,10305,STATEN ISLAND,American,390 HYLAN BOULEVARD,4,1,1,3.0,3.0,3,1.0,1.0,379,1083,0,"390 HYLAN BOULEVARD, NY",40.6096122,-74.074462
40365043,4.0,6.0,2014-05-03,2017-03-01,2016-01-14,11223,BROOKLYN,American,1 BOUCK COURT,5,1,1,3.0,5.0,4,0.75,1.25,412,1033,0,"1 BOUCK COURT, NY",40.588805,-73.974082
40365098,16.0,11.0,2014-11-14,2016-12-08,2016-11-14,10013,MANHATTAN,Italian,93 BAXTER STREET,7,1,1,15.0,10.0,6,2.5,1.66666666667,24,755,0,"93 BAXTER STREET, NY",40.71689995,-73.9994056224
40365120,10.0,4.0,2014-06-27,2016-08-25,2016-07-27,10309,STATEN ISLAND,American,6736 HYLAN BOULEVARD,6,2,2,8.0,2.0,5,1.6,0.4,29,790,1,"6736 HYLAN BOULEVARD, NY",40.5638097,-74.1163707
40365239,13.0,8.0,2013-08-12,2016-03-03,2015-09-18,10028,MANHATTAN,Irish,1616 2 AVENUE,8,2,2,11.0,6.0,7,1.57142857143,0.857142857143,167,934,1,"1616 2 AVENUE, NY",40.5901644459,-73.9532700614
40365280,5.0,9.0,2014-02-10,2016-08-29,2015-07-14,10032,MANHATTAN,Pizza,4035 BROADWAY,5,1,2,4.0,7.0,4,1.0,1.75,412,931,0,"4035 BROADWAY, NY",40.8420958,-73.9394767
40365288,13.0,9.0,2013-05-28,2016-05-25,2015-09-14,10017,MANHATTAN,American,842 2 AVENUE,8,1,1,12.0,8.0,7,1.71428571429,1.14285714286,254,1093,0,"842 2 AVENUE, NY",40.5892602953,-73.9615027248
40365293,5.0,9.0,2014-05-02,2016-07-13,2016-05-10,10013,MANHATTAN,Italian,146 MULBERRY STREET,4,1,2,4.0,7.0,3,1.33333333333,2.33333333333,64,803,0,"146 MULBERRY STREET, NY",40.7188745,-73.9973165046
40365348,11.0,6.0,2014-05-22,2017-03-01,2016-08-16,10012,MANHATTAN,Mexican,103 MACDOUGAL STREET,5,2,1,9.0,5.0,4,2.25,1.25,197,1014,1,"103 MACDOUGAL STREET, NY",40.67971625,-73.9178476455
40365387,6.0,9.0,2013-09-04,2016-05-12,2015-04-03,10012,MANHATTAN,Italian,106 WEST HOUSTON STREET,5,1,2,5.0,7.0,4,1.25,1.75,405,981,0,"106 WEST HOUSTON STREET, NY",40.7273898,-74.0004064
40365454,22.0,12.0,2013-12-19,2016-10-13,2016-09-12,10314,STATEN ISLAND,Pizza/Italian,1758 VICTORY BOULEVARD,10,1,1,21.0,11.0,9,2.33333333333,1.22222222222,31,1029,0,"1758 VICTORY BOULEVARD, NY",40.6000612,-74.1778871
40365546,15.0,11.0,2013-12-18,2016-11-02,2016-09-20,11211,BROOKLYN,American,229 HAVEMEYER STREET,10,1,1,14.0,10.0,9,1.55555555556,1.11111111111,43,1050,0,"229 HAVEMEYER STREET, NY",40.7089856,-73.9590514
40365577,7.0,12.0,2014-06-12,2017-03-01,2017-01-31,10025,MANHATTAN,Italian,1024 AMSTERDAM AVENUE,6,1,1,6.0,11.0,5,1.2,2.2,29,993,0,"1024 AMSTERDAM AVENUE, NY",40.80335,-73.9638206
40365841,14.0,7.0,2014-07-17,2017-03-10,2016-08-25,11368,QUEENS,Italian,10701 CORONA AVENUE,8,1,3,13.0,4.0,7,1.85714285714,0.571428571429,197,967,0,"10701 CORONA AVENUE, NY",40.56337,-74.1388039
40365844,2.0,4.0,2015-01-22,2017-03-08,2016-02-20,11103,QUEENS,American,4515 BROADWAY,3,1,1,1.0,3.0,2,0.5,1.5,382,776,0,"4515 BROADWAY, NY",40.7935938,-73.9727055
40365882,12.0,11.0,2013-11-04,2016-05-26,2015-10-19,10001,MANHATTAN,Pizza,413 8 AVENUE,8,2,1,10.0,10.0,7,1.42857142857,1.42857142857,220,934,1,"413 8 AVENUE, NY",40.588446,-73.9703930588
40365904,18.0,9.0,2014-07-10,2017-02-14,2016-07-21,10013,MANHATTAN,Café/Coffee/Tea,26 PELL STREET,8,1,2,17.0,7.0,7,2.42857142857,1.0,208,950,0,"26 PELL STREET, NY",40.71506035,-73.9982874204
40365938,13.0,8.0,2013-06-06,2016-02-04,2015-04-14,11001,QUEENS,American,25541 JAMAICA AVENUE,6,2,1,11.0,7.0,5,2.2,1.4,296,973,1,"25541 JAMAICA AVENUE, NY",40.723242,-73.7280407
40365942,20.0,10.0,2013-11-19,2016-11-10,2016-10-13,10013,MANHATTAN,Chinese,21 MOTT STREET,8,1,2,19.0,8.0,7,2.71428571429,1.14285714286,28,1087,0,"21 MOTT STREET, NY",40.7144241,-73.9988881
40365968,18.0,11.0,2014-03-31,2016-10-18,2016-09-07,10013,MANHATTAN,American,1 LISPENARD ST,9,2,1,16.0,10.0,8,2.0,1.25,41,932,1,"1 LISPENARD ST, NY",40.72064,-74.0049699
40365972,9.0,8.0,2013-03-18,2016-03-10,2015-07-27,11435,QUEENS,American,14609 JAMAICA AVENUE,6,1,2,8.0,6.0,5,1.6,1.2,227,1088,0,"14609 JAMAICA AVENUE, NY",40.723242,-73.7280407
40366002,6.0,6.0,2014-07-25,2017-03-10,2016-08-23,11432,QUEENS,Pizza,16304 JAMAICA AVENUE,5,1,1,5.0,5.0,4,1.25,1.25,199,959,0,"16304 JAMAICA AVENUE, NY",40.723242,-73.7280407
40366054,7.0,10.0,2013-06-08,2016-04-07,2015-03-30,11694,QUEENS,American,10807 ROCKAWAY BEACH BOULEVARD,6,2,2,5.0,8.0,5,1.0,1.6,374,1034,1,"10807 ROCKAWAY BEACH BOULEVARD, NY",40.5673022,-73.8702319
40366109,17.0,9.0,2014-03-08,2016-08-24,2015-09-09,11215,BROOKLYN,American,416 5 AVENUE,7,1,1,16.0,8.0,6,2.66666666667,1.33333333333,350,900,0,"416 5 AVENUE, NY",40.5882651818,-73.9705206364
40366132,6.0,4.0,2014-12-18,2017-03-22,2016-02-09,10302,STATEN ISLAND,Pizza/Italian,524 PORT RICHMOND AVENUE,3,3,3,3.0,1.0,2,1.5,0.5,407,825,1,"524 PORT RICHMOND AVENUE, NY",40.63016765,-74.1403508488
40366154,16.0,13.0,2013-07-20,2016-05-05,2015-12-08,11229,BROOKLYN,Italian,2929 AVENUE R,8,2,1,14.0,12.0,7,2.0,1.71428571429,149,1020,1,"2929 AVENUE R, NY",40.60762345,-73.94288025
40366162,14.0,11.0,2013-06-11,2016-05-11,2015-04-23,11418,QUEENS,American,11909 ATLANTIC AVENUE,8,1,1,13.0,10.0,7,1.85714285714,1.42857142857,384,1065,0,"11909 ATLANTIC AVENUE, NY",40.751368,-73.0275679
40366222,15.0,8.0,2014-07-29,2017-01-27,2016-12-27,10005,MANHATTAN,Irish,80 BEAVER STREET,7,1,1,14.0,7.0,6,2.33333333333,1.16666666667,31,913,0,"80 BEAVER STREET, NY",40.7052742,-74.0087886
40366230,21.0,14.0,2014-06-07,2017-03-01,2016-12-15,11420,QUEENS,Italian,13558 LEFFERTS BOULEVARD,11,2,1,19.0,13.0,10,1.9,1.3,76,998,1,"13558 LEFFERTS BOULEVARD, NY",40.668726,-73.8214429
40366356,15.0,11.0,2013-03-09,2016-02-19,2015-05-30,11697,QUEENS,American,20224 ROCKAWAY POINT BOULEVARD,9,1,2,14.0,9.0,8,1.75,1.125,265,1077,0,"20224 ROCKAWAY POINT BOULEVARD, NY",40.564021,-73.8955409
40366361,9.0,3.0,2014-07-02,2017-01-18,2015-12-22,11229,BROOKLYN,American,1611 AVENUE U,5,1,1,8.0,2.0,4,2.0,0.5,393,931,0,"1611 AVENUE U, NY",40.59928195,-73.9550849163
40366379,13.0,12.0,2014-01-06,2016-10-25,2016-04-18,10001,MANHATTAN,Irish,137 WEST   33 STREET,8,2,2,11.0,10.0,7,1.57142857143,1.42857142857,190,1023,1,"137 WEST   33 STREET, NY",40.753547,-73.9987458
40366381,2.0,3.0,2014-09-24,2017-03-24,2016-02-24,10065,MANHATTAN,American,1118 1 AVENUE,3,1,1,1.0,2.0,2,0.5,1.0,394,912,0,"1118 1 AVENUE, NY",40.5895113061,-73.9592283469
40366396,20.0,14.0,2014-06-10,2017-03-31,2016-08-22,10016,MANHATTAN,American,433 PARK AVENUE SOUTH,12,3,2,17.0,12.0,11,1.54545454545,1.09090909091,221,1025,1,"433 PARK AVENUE SOUTH, NY",40.7441367,-73.983065546
40366425,6.0,7.0,2014-02-12,2016-11-15,2015-10-21,11367,QUEENS,Jewish/Kosher,6828 MAIN STREET,5,1,1,5.0,6.0,4,1.25,1.5,391,1007,0,"6828 MAIN STREET, NY",43.1086491,-79.0540834
40366471,4.0,2.0,2014-11-17,2017-02-08,2015-12-29,11235,BROOKLYN,American,2901 EMMONS AVENUE,3,2,2,2.0,0.0,2,1.0,0.0,407,814,1,"2901 EMMONS AVENUE, NY",40.5840647,-73.9395637
40366487,3.0,4.0,2014-10-30,2016-12-06,2015-11-19,11229,BROOKLYN,American,3432 NOSTRAND AVENUE,3,2,1,1.0,3.0,2,0.5,1.5,383,768,1,"3432 NOSTRAND AVENUE, NY",40.5996008421,-73.9418387368
40366497,9.0,8.0,2013-04-30,2016-02-25,2015-02-17,10463,BRONX,American,5820 BROADWAY,7,1,1,8.0,7.0,6,1.33333333333,1.16666666667,373,1031,0,"5820 BROADWAY, NY",40.885148,-73.90032465
40366543,36.0,15.0,2014-04-21,2017-03-01,2017-02-13,11368,QUEENS,Chinese,3737 JUNCTION BOULEVARD,14,1,1,35.0,14.0,13,2.69230769231,1.07692307692,16,1045,0,"3737 JUNCTION BOULEVARD, NY",40.7359926,-73.8654988
40366574,17.0,8.0,2013-04-08,2016-03-23,2015-03-10,10006,MANHATTAN,Irish,11 TRINITY PLACE,10,1,1,16.0,7.0,9,1.77777777778,0.777777777778,379,1080,0,"11 TRINITY PLACE, NY",40.706556,-74.0136333
40366586,15.0,17.0,2013-08-20,2016-08-08,2016-07-18,11367,QUEENS,Jewish/Kosher,7124 MAIN STREET,10,3,1,12.0,16.0,9,1.33333333333,1.77777777778,21,1084,1,"7124 MAIN STREET, NY",43.1086491,-79.0540834
40366652,4.0,2.0,2014-12-03,2017-01-12,2015-12-02,11201,BROOKLYN,Pizza/Italian,80 HENRY STREET,3,1,1,3.0,1.0,2,1.5,0.5,407,771,0,"80 HENRY STREET, NY",40.69849715,-73.9927279
40366661,20.0,10.0,2014-07-21,2016-10-11,2016-01-28,10016,MANHATTAN,Tex-Mex,627 2 AVENUE,9,2,1,18.0,9.0,8,2.25,1.125,257,813,1,"627 2 AVENUE, NY",40.5892368378,-73.9632076757
40366711,33.0,14.0,2013-08-21,2016-05-24,2015-09-24,10310,STATEN ISLAND,American,697 FOREST AVENUE,9,2,1,31.0,13.0,8,3.875,1.625,243,1007,1,"697 FOREST AVENUE, NY",40.62969855,-74.1123015977
40366742,4.0,10.0,2013-05-21,2016-04-11,2015-04-22,11229,BROOKLYN,"Bottled beverages, including water, sodas, juices, etc.",84 EBONY COURT,4,1,3,3.0,7.0,3,1.0,2.33333333333,355,1056,0,"84 EBONY COURT, NY",40.5935294583,-73.9291007083
40366812,16.0,6.0,2014-02-01,2016-10-25,2016-09-01,11427,QUEENS,Italian,22020 HILLSIDE AVENUE,7,2,2,14.0,4.0,6,2.33333333333,0.666666666667,54,997,1,"22020 HILLSIDE AVENUE, NY",40.7374599,-73.707734
40366833,7.0,8.0,2013-10-17,2016-09-20,2015-09-02,10475,BRONX,Pancakes/Waffles,4340 BOSTON ROAD,7,1,2,6.0,6.0,6,1.0,1.0,384,1069,0,"4340 BOSTON ROAD, NY",40.8898905,-73.8194201026
40366857,4.0,5.0,2013-11-18,2016-11-07,2015-10-14,11435,QUEENS,American,8769 SUTPHIN BOULEVARD,4,1,1,3.0,4.0,3,1.0,1.33333333333,390,1085,0,"8769 SUTPHIN BOULEVARD, NY",40.7002445,-73.8075512
40366879,17.0,16.0,2013-11-19,2016-08-24,2016-08-01,11373,QUEENS,Spanish,8032 BAXTER AVENUE,11,2,1,15.0,15.0,10,1.5,1.5,23,1009,1,"8032 BAXTER AVENUE, NY",40.747192,-73.8828929
40366928,11.0,9.0,2014-06-19,2016-11-03,2015-10-23,10304,STATEN ISLAND,American,135 FLAGG PLACE,6,1,2,10.0,7.0,5,2.0,1.4,377,868,0,"135 FLAGG PLACE, NY",40.5884208,-74.10496975
40366929,29.0,15.0,2014-06-11,2017-03-24,2016-09-01,11418,QUEENS,American,12402 JAMAICA AVENUE,16,1,1,28.0,14.0,15,1.86666666667,0.933333333333,204,1017,0,"12402 JAMAICA AVENUE, NY",40.723242,-73.7280407
40366938,23.0,16.0,2014-07-03,2017-01-05,2016-12-02,10462,BRONX,Café/Coffee/Tea,1191 CASTLE HILL AVENUE,9,3,3,20.0,13.0,8,2.5,1.625,34,917,1,"1191 CASTLE HILL AVENUE, NY",40.831799,-73.8512099
40366961,13.0,10.0,2014-02-05,2016-12-15,2016-10-21,11238,BROOKLYN,Soul Food,617 VANDERBILT AVENUE,7,3,2,10.0,8.0,6,1.66666666667,1.33333333333,55,1044,1,"617 VANDERBILT AVENUE, NY",40.67881775,-73.9681571472
40366993,11.0,6.0,2014-02-25,2017-01-05,2016-06-15,10021,MANHATTAN,American,1361 FIRST AVENUE,7,2,1,9.0,5.0,6,1.5,0.833333333333,204,1045,1,"1361 FIRST AVENUE, NY",42.8019023061,-73.9536790408
40367038,3.0,3.0,2014-10-30,2017-02-21,2015-11-23,10010,MANHATTAN,Mexican,459 2 AVENUE,3,1,2,2.0,1.0,2,1.0,0.5,456,845,0,"459 2 AVENUE, NY",40.588593,-73.969073
40367161,14.0,7.0,2013-05-16,2016-05-04,2015-04-25,10465,BRONX,American,2894 SCHURZ AVE,8,2,1,12.0,6.0,7,1.71428571429,0.857142857143,375,1084,1,"2894 SCHURZ AVE, NY",40.81404905,-73.8141915367
40367164,8.0,7.0,2014-02-20,2016-08-18,2016-07-26,11234,BROOKLYN,American,2301 FLATBUSH AVENUE,6,1,1,7.0,6.0,5,1.4,1.2,23,910,0,"2301 FLATBUSH AVENUE, NY",40.610391,-73.9233547
40367179,15.0,15.0,2013-12-16,2016-06-08,2016-01-05,10001,MANHATTAN,Irish,421 9 AVENUE,8,1,2,14.0,13.0,7,2.0,1.85714285714,155,905,0,"421 9 AVENUE, NY",40.588462,-73.9702497647
40367183,9.0,6.0,2014-07-24,2017-03-28,2017-02-28,11209,BROOKLYN,American,10001 4 AVENUE,7,1,1,8.0,5.0,6,1.33333333333,0.833333333333,28,978,0,"10001 4 AVENUE, NY",40.6006278,-74.1427665
40367189,15.0,5.0,2014-07-28,2016-10-18,2016-09-14,10013,MANHATTAN,American,363 WEST BROADWAY,7,1,1,14.0,4.0,6,2.33333333333,0.666666666667,34,813,0,"363 WEST BROADWAY, NY",40.624631,-73.733137
40367241,35.0,21.0,2014-02-18,2017-01-10,2016-12-12,10021,MANHATTAN,American,1291 3 AVENUE,11,1,2,34.0,19.0,10,3.4,1.9,29,1057,0,"1291 3 AVENUE, NY",40.5899403429,-73.9568349714
40367338,3.0,3.0,2014-11-19,2017-02-22,2015-12-09,10019,MANHATTAN,American,180 CENTRAL PARK SOUTH,3,1,2,2.0,1.0,2,1.0,0.5,441,826,0,"180 CENTRAL PARK SOUTH, NY",40.76636125,-73.979010539
40367339,8.0,7.0,2013-09-11,2016-05-14,2015-12-04,10019,MANHATTAN,American,180 CENTRAL PARK SOUTH,6,1,1,7.0,6.0,5,1.4,1.2,162,976,0,"180 CENTRAL PARK SOUTH, NY",40.76636125,-73.979010539
40367365,4.0,2.0,2014-11-17,2016-12-20,2015-11-12,10019,MANHATTAN,American,893 9 AVENUE,3,2,1,2.0,1.0,2,1.0,0.5,404,764,1,"893 9 AVENUE, NY",40.5894307545,-73.9614668
40367377,12.0,9.0,2014-03-19,2016-06-09,2015-11-05,11385,QUEENS,German,6946 MYRTLE AVENUE,6,1,2,11.0,7.0,5,2.2,1.4,217,813,0,"6946 MYRTLE AVENUE, NY",41.578047,-74.1594759
40367420,23.0,12.0,2014-04-29,2016-12-13,2016-10-11,10003,MANHATTAN,American,20 ST MARKS PLACE,8,4,2,19.0,10.0,7,2.71428571429,1.42857142857,63,959,1,"20 ST MARKS PLACE, NY",40.68237385,-73.981859535
40367442,17.0,16.0,2013-03-22,2016-01-20,2015-03-25,10302,STATEN ISLAND,American,17 HARRISON AVENUE,9,1,2,16.0,14.0,8,2.0,1.75,301,1034,0,"17 HARRISON AVENUE, NY",40.6369001,-74.1349928263
40367481,2.0,3.0,2014-02-15,2016-03-09,2015-02-19,11385,QUEENS,American,7302 COOPER AVENUE,3,1,1,1.0,2.0,2,0.5,1.0,384,753,0,"7302 COOPER AVENUE, NY",40.7081812,-73.8723015
40367534,13.0,12.0,2013-09-30,2016-08-08,2016-01-27,10018,MANHATTAN,Jewish/Kosher,1372 BROADWAY,8,1,2,12.0,10.0,7,1.71428571429,1.42857142857,194,1043,0,"1372 BROADWAY, NY",40.7523476,-73.9872393
40367570,4.0,3.0,2014-06-04,2016-06-08,2015-06-10,10306,STATEN ISLAND,Italian,710 NEW DORP LANE,4,2,1,2.0,2.0,3,0.666666666667,0.666666666667,364,735,1,"710 NEW DORP LANE, NY",40.5655526,-74.10033107
40367677,12.0,9.0,2014-07-24,2016-09-29,2016-02-12,10034,MANHATTAN,American,4933 BROADWAY,6,1,2,11.0,7.0,5,2.2,1.4,230,798,0,"4933 BROADWAY, NY",40.8676771,-73.9217282
40367728,9.0,12.0,2014-04-07,2016-08-18,2015-07-08,10022,MANHATTAN,Italian,984 SECOND AVENUE,6,1,1,8.0,11.0,5,1.6,2.2,407,864,0,"984 SECOND AVENUE, NY",42.8012145,-73.9525797
40367749,22.0,10.0,2014-03-26,2017-03-01,2017-02-01,11414,QUEENS,Seafood,16103 CROSSBAY BOULEVARD,11,3,2,19.0,8.0,10,1.9,0.8,28,1071,1,"16103 CROSSBAY BOULEVARD, NY",40.6797667,-73.8445909
40367790,12.0,9.0,2013-11-18,2016-09-06,2016-04-19,11226,BROOKLYN,Hamburgers,943 FLATBUSH AVENUE,8,1,1,11.0,8.0,7,1.57142857143,1.14285714286,140,1023,0,"943 FLATBUSH AVENUE, NY",40.610391,-73.9233547
40367841,5.0,3.0,2014-03-22,2016-09-20,2015-09-15,10023,MANHATTAN,Italian,1900 BROADWAY,5,1,1,4.0,2.0,4,1.0,0.5,371,913,0,"1900 BROADWAY, NY",40.7719194,-73.9818732
40367860,24.0,15.0,2013-04-20,2016-03-22,2015-07-11,11223,BROOKLYN,Pizza/Italian,2725 86 STREET,11,1,1,23.0,14.0,10,2.3,1.4,255,1067,0,"2725 86 STREET, NY",40.5947528,-73.981260425
40367870,7.0,5.0,2014-05-20,2016-12-14,2016-11-09,11354,QUEENS,Pizza/Italian,3027 STRATTON STREET,6,1,1,6.0,4.0,5,1.2,0.8,35,939,0,"3027 STRATTON STREET, NY",40.7700486,-73.8348861
40367946,4.0,2.0,2013-06-07,2016-05-06,2015-05-21,10470,BRONX,Irish,4280 KATONAH AVE,4,2,1,2.0,1.0,3,0.666666666667,0.333333333333,351,1064,1,"4280 KATONAH AVE, NY",40.8979634,-73.8670272
40368018,5.0,1.0,2013-05-29,2016-04-17,2015-05-28,10460,BRONX,Café/Coffee/Tea,2300 SOUTHERN BOULEVARD,5,1,1,4.0,0.0,4,1.0,0.0,325,1054,0,"2300 SOUTHERN BOULEVARD, NY",40.85066,-73.882546
40368021,2.0,2.0,2014-05-21,2016-06-01,2015-05-19,10460,BRONX,American,2300 SOUTHERN BOULEVARD,3,1,2,1.0,0.0,2,0.5,0.0,379,742,0,"2300 SOUTHERN BOULEVARD, NY",40.85066,-73.882546
40368022,2.0,4.0,2013-05-22,2016-05-14,2015-05-06,10460,BRONX,American,2300 SOUTHERN BOULEVARD,4,1,1,1.0,3.0,3,0.333333333333,1.0,374,1088,0,"2300 SOUTHERN BOULEVARD, NY",40.85066,-73.882546
40368025,2.0,4.0,2013-05-29,2016-05-14,2015-05-28,10460,BRONX,American,2300 SOUTHERN BOULEVARD,4,1,1,1.0,3.0,3,0.333333333333,1.0,352,1081,0,"2300 SOUTHERN BOULEVARD, NY",40.85066,-73.882546
40368026,1.0,3.0,2013-05-28,2016-05-14,2015-05-28,10460,BRONX,American,2300 SOUTHERN BOULEVARD,4,1,1,0.0,2.0,3,0.0,0.666666666667,352,1082,0,"2300 SOUTHERN BOULEVARD, NY",40.85066,-73.882546
40368034,11.0,4.0,2014-07-24,2016-11-22,2016-08-16,10301,STATEN ISLAND,Italian,1402 CLOVE ROAD,8,1,1,10.0,3.0,7,1.42857142857,0.428571428571,98,852,0,"1402 CLOVE ROAD, NY",40.6134558,-74.100704
40368157,8.0,6.0,2014-06-20,2017-01-30,2017-01-12,10011,MANHATTAN,American,68 GREENWICH AVENUE,6,1,1,7.0,5.0,5,1.4,1.0,18,955,0,"68 GREENWICH AVENUE, NY",40.7362261,-74.0007467
40368207,10.0,5.0,2013-08-27,2016-04-07,2015-04-23,11234,BROOKLYN,Jewish/Kosher,5823 AVENUE T,5,2,1,8.0,4.0,4,2.0,1.0,350,954,1,"5823 AVENUE T, NY",40.6153833878,-73.918464102
40368223,9.0,6.0,2014-03-31,2016-11-01,2015-10-08,10017,MANHATTAN,Seafood,0 GRAND CENTRAL TERMINAL,5,2,1,7.0,5.0,4,1.75,1.25,390,946,1,"0 GRAND CENTRAL TERMINAL, NY",40.7527012,-73.9772497736
40368271,25.0,15.0,2013-09-18,2016-08-16,2016-04-26,10009,MANHATTAN,American,441 EAST    6 STREET,10,2,2,23.0,13.0,9,2.55555555556,1.44444444444,112,1063,1,"441 EAST    6 STREET, NY",40.850264,-73.1345659
40368291,25.0,11.0,2014-02-26,2017-01-10,2016-12-01,10306,STATEN ISLAND,American,2001 HYLAN BOULEVARD,11,2,1,23.0,10.0,10,2.3,1.0,40,1049,1,"2001 HYLAN BOULEVARD, NY",40.5811873,-74.0989219375
40368338,4.0,3.0,2014-02-28,2016-03-28,2015-02-11,10028,MANHATTAN,American,1583 2 AVENUE,3,1,1,3.0,2.0,2,1.5,1.0,411,759,0,"1583 2 AVENUE, NY",40.5903159245,-73.9534112858
40368346,21.0,11.0,2014-02-18,2016-09-07,2016-08-15,10014,MANHATTAN,Italian,260 6 AVENUE,7,1,1,20.0,10.0,6,3.33333333333,1.66666666667,23,932,0,"260 6 AVENUE, NY",40.5879786298,-73.9731369945
