,search_info,google_name,rating
50005503,"pearl of china 8411 3RD AVE, NY",pearl of china,3.9
50005508,"the hummus and pita co. 815 BROADWAY, NY",the hummus & pita co.,4.1
50005509,"pulau pinang malaysian cuisine 8284 BROADWAY, NY",pulau pinang,4.1
50005515,"two boots 558 DRIGGS AVE, NY",two boots williamsburg,4.2
50005516,"scoops ice cream and cafe 949 JEWETT AVE, NY",island cafe,4.8
50005517,"black crescent 76 CLINTON ST, NY",black crescent,4
50005523,"bagels plus 7501 NEW UTRECHT AVE, NY",bagels plus,3.7
50005527,"cho-ko restaurant 59 1ST AVE, NY",cho-ko,4.8
50005533,"3 esquinas restaurant 657 FLUSHING AVE, NY",SEARCH FAILURE,
50005543,"las palmas restaurant 3891 BROADWAY, NY",las palmas,4.4
50005544,"dunkin' donuts 42 W 39TH ST, NY",dunkin' donuts,3.9
50005551,"new first cook restaurant 2305 STILLWELL AVE, NY",first cook,4.9
50005552,"mj pizza 1976 1ST AVE, NY",m.j. pizza,3.8
50005556,"sumac 1198B FOREST AVE, NY",sumac,3.5
50005560,"potbelly sandwich works 100 PARK AVE, NY",potbelly sandwich shop,4.2
50005564,"wogies bar & grill 44 TRINITY PL, NY",wogies bar & grill - west village,4.1
50005570,"buttermilk bakeshop 339 7TH AVE, NY",buttermilk bakeshop,4.6
50005580,"shannon pot 2159 44TH DR, NY",the shannon pot,4.4
50005585,"buffalo wild wings 253 W 47TH ST, NY",buffalo wild wings,3.7
50005586,"effys cafe 104 W 96TH ST, NY",effy's cafe,4.3
50005589,"good taste chinese food 863 E 149TH ST, NY",good taste chinese restaurant,3.5
50005590,"famous sichuan 10 PELL ST, NY",famous sichuan,3.4
50005591,"china mia exotic asian food, yogurt & juice bar 2232 WHITE PLAINS RD, NY",SEARCH FAILURE,
50005592,"j r sushi 86A W BROADWAY, NY",jr sushi,2.6
50005595,"platinum lounge 4116 FULLER PL, NY",SEARCH FAILURE,
50005601,"congee village 100 ALLEN ST, NY",congee village,3.9
50005603,"mario's pizzeria 6739 MYRTLE AVE, NY",mario's pizza & restaurant,4.1
50005612,"la baguette shop 1855 NOSTRAND AVE, NY",la baguette shop,4
50005613,"jade asian bistro 331 NEW DORP LN, NY",jade asian bistro,4.3
50005614,"fu xing 1270 MORRISON AVE, NY",fu xing chinese restaurant,4.2
50005627,"busy corner deli 345 FLUSHING AVE, NY",busy corner deli inc,4.5
50005628,"new hood hing chinese restaurant 198 UNDERHILL AVE, NY",hood hing,3.2
50005629,"a-jiao sichuan cuisine 1817 2ND AVE, NY",a-jiao sichuan cuisine,4.1
50005630,"naya express 54 W 56TH ST, NY",naya express,4.5
50005634,"benton cafe 123 WILLIAM ST, NY",benton cafe,3.6
50005642,"bagels and more 1585 3RD AVE, NY",bagels & more,3.9
50005643,"new boe lee 741 LYDIG AVE, NY",boe lee chinese,4
50005649,"npr food solutions 1588 WILLIAMSBRIDGE RD, NY",SEARCH FAILURE,
50005653,"new texas fried chicken & pizza 6401 BROADWAY, NY",new texas fried chicken,3.3
50005654,"allerton diner 772 ALLERTON AVE, NY",allerton diner,3.7
50005655,"habana to go 690 FULTON ST, NY",habana to go,3.9
50005660,"pollos a la brasa mr. mario 1804 COLLEGE POINT BLVD, NY",pollos a la brasa mr. mario,3.8
50005664,"union square sports & entertainment at theatre for a new audience 262 ASHLAND PL, NY",paragon sports,4
50005665,"wing hing chinese food inc 1221 FULTON ST, NY",wing hing,4.1
50005669,"jax inn diner 7212 NORTHERN BLVD, NY",jax inn,4.2
50005672,"maikley cafe 5819 8TH AVE, NY",maikley cafe,3.4
50005674,"daisy's diner 452 5TH AVE, NY",daisey's diner,3.9
50005675,"pizza 23 268 W 23RD ST, NY",chelsea pizza 23,2.9
50005678,"emily 919 FULTON ST, NY",emily,4.4
50005684,"boon chu #2 3513 DITMARS BLVD, NY",SEARCH FAILURE,
50005685,"king's wok 261 TROY AVE, NY",king's wok kitchen,4.5
50005688,"fujiyama japanese fusion 7307 13TH AVE, NY",fujiyama,4.2
50005689,"brooklyn wine yard 1114 FULTON ST, NY",brooklyn wine yard,4.2
50005690,"m & u pizzeria 7502 18TH AVE, NY",m & u gourmet pizza,4
50005692,"layaly cafe 4409 BROADWAY, NY",layaly cafe,4.5
50005693,"lee's restaurant 626 E 187TH ST, NY",lee's chinese restaurant,4.2
50005694,"vive la crepe 1W 59TH ST, NY",vive la crêpe,4
50005702,"dragon concourse 74 E 167TH ST, NY",dragon concourse,4
50005707,"hana sushi 524 86TH ST, NY",hana,3.8
50005709,"employee cafeteria, social security administration office 155-10 JAMAICA AVE, NY",queens social security card center,2.9
50005710,"soju haus 315 5TH AVE, NY",soju haus,4.1
50005712,"church cafe wine bar 416 CHURCH AVE, NY",church bar,4.5
50005714,"vietnaam 1700 2ND AVE, NY",vietnaam,4.3
50005723,"cara mia 654 9TH AVE, NY",cara mia,3.8
50005724,"la panineria 1 W 8TH ST, NY",la panineria italiana,4.6
50005729,"new wok express 2133 3RD AVE, NY",wok express,4.4
50005732,"snack bar 679 RIVERSIDE DR, NY",sofrito,3.5
50005741,"moon & flower house 5912 7TH AVE, NY",moon & flower house,2.2
50005747,"bombonada 56 SHERMAN AVE, NY",bombonada,3.9
50005755,"new shun hing chinese restaurant 1111 Pennsylvania Ave, NY",new shun hing chinese restaurant,4
50005759,"new china iii 5814 ROOSEVELT AVE, NY",new china,2.7
50005760,"bluestone lakeside cafe 171 EAST DRIVE, NY",bluestone,3.8
50005771,"sexy taco dirty cash 161 MALCOLM X BLVD, NY",sexy taco/dirty cash,4
50005772,"no 1 restaurant 824 KNICKERBOCKER AVE, NY",number one,4.6
50005780,"lechonera pollo sabroso boriquena 1089 SOUTHERN BLVD, NY",lechonera pollo abros,3.9
50005783,"golden krust caribbean bakery & grill 22324 S CONDUIT AVE, NY",golden krust caribben bakery & grill,4.3
50005784,"organic food, natural juices and coffee shop 9706 ROOSEVELT AVE, NY",organic food natural juices & coffee shop corp.,4
50005788,"bon chovie 7604 3RD AVE, NY",bon chovie,4.6
50005789,"kashmir 478 9TH AVE, NY",kashmir 9,3.7
50005796,"burger king 3310 21ST ST, NY",burger king,2.8
50005800,"super tiger deli 4701 FRANCIS LEWIS BLVD, NY",SEARCH FAILURE,
50005801,"little caesars 2797 86TH ST, NY",little caesars pizza,3.7
50005807,"cj's jamaican restaurant & bakery no 3 247-12-14 S CONDUIT AVE, NY",c&j,3
50005809,"taiwan pork chop house 3 DOYERS ST, NY",taiwan pork chop house,4.4
50005819,"island rage 18002 HILLSIDE AVE, NY",island rage bar,3.7
50005823,"tavern on the green 0 67th Street and Central Park West, NY",tavern on the green,3.9
50005828,"one stop express 8621 4TH AVE, NY",one stop express,3.8
50005848,"ippudo 65 4TH AVE, NY",ippudo ny,4.4
50005849,"pink nori 3606 30TH AVE, NY",pink nori,4.3
50005852,"copper kettle kitchen 1471 2ND AVE, NY",copper kettle kitchen,3.7
50005854,"tendo sushi 6626 FRESH POND RD, NY",tendo sushi,3.1
50005855,"mex carroll diner 192 COLUMBIA ST, NY",mex carroll's diner,4.9
50005856,"spice 193 SMITH ST, NY",spice,3.5
50005858,"king's kitchen 6005 FORT HAMILTON PKWY, NY",kings kitchen,3
50005871,"custom fuel pizza 2288 FREDERICK DOUGLASS BLVD, NY",custom fuel pizza,4
50005874,"kennedy fried chicken 783 HICKS ST, NY",us fried chicken,4.3
50005876,"indikitch 25 W 23RD ST, NY",indikitch,4.4
50005881,"lilly o'briens 18 MURRAY ST, NY",lilly o'brien's,4.1
50005883,"eim 8132 BROADWAY, NY",eim khao mun kai 海南鸡饭,4.4
50005885,"apna masala indian cuisine 344 E 6TH ST, NY",apna masala,4.5
50005886,"apnar pharmacy 16801 HILLSIDE AVE, NY",apnar pharmacy,4.2
50005889,"loving hut 76 BUSHWICK AVE, NY",loving hut,4.2
50005892,"kennedy fried chicken 157 DREISER LOOP, NY",kennedy fried chicken,2.9
50005893,"la abundancia 8826 37TH AVE, NY",la abundancia,2.7
50005897,"ti amo pizza 3555 VICTORY BLVD, NY",ti amo pizza,4.3
50005900,"gratitude cafe 499 ROGERS AVE, NY",plg coffee house and tavern,4.5
50005906,"starbucks 270 PARK AVE, NY",starbucks,3.2
50005923,"super star ktv 13158 SANFORD AVE, NY",superstar karaoke,4.1
50005926,"el buen gusto restaurant 5201 4TH AVE, NY",el buen gusto,3.3
50005932,"taqueria tehuitzingo 578 9TH AVE, NY",taqueria tehuitzingo,4.4
50005934,"miyako sushi 642 AMSTERDAM AVE, NY",miyako sushi,3.7
50005943,"giardini pizza 363 SMITH ST, NY",giardini pizza,3.6
50005944,"the moonlightmile 200 FRANKLIN ST, NY",the moonlight mile,4.4
50005945,"mitoushi japanese fusion 1712 SHEEPSHEAD BAY RD, NY",mitoushi,4.2
50005951,"house of inasal 6514 ROOSEVELT AVE, NY",house of inasal,4.4
50005954,"altesi ristorante 26 E 64TH ST, NY",altesi,4.4
50005957,"black hole cafe 4001 149TH PL, NY",SEARCH FAILURE,
50005960,"sunsweet market 838 6TH AVE, NY","sandwich, sushi, salad bar | sun sweet fresh market",4.7
50005980,"dunkin' donuts 568 W 235TH ST, NY",dunkin' donuts,3.8
50005981,"aroma de cafe bakery 8102 BROADWAY, NY",aroma de cafe,4.8
50005983,"sushi seki 208 W 23RD ST, NY",sushi seki chelsea,4.4
50005984,"la nonna ristorante bar enoteca 184 KENT AVE, NY",la nonna,4.4
50005991,"sake restaurant 2347 86TH ST, NY",sake sushi,4.1
50006002,"lucky cat 232 E 53RD ST, NY",lucky cat,4.2
50006010,"bella gioia 209 4TH AVE, NY",bella gioia,4.6
50006011,"university center cafe 65 5TH AVE, NY",the new school university center,4.6
50006033,"benson eating station 2435 86TH ST, NY",benson eating station,3.5
50006041,"birdbath vandy 140 E 45TH ST, NY",birdbath bakery,4.2
50006045,"dream cafe 2542 STEINWAY ST, NY",dream café and hooka lounge,4
50006046,"little caesars 1110 PENNSYLVANIA AVE, NY",little caesars pizza,3.6
50006048,"subway 650 GRAND CONCOURSE, NY",SEARCH FAILURE,
50006055,"pao & cha cha 2303 ASTORIA BLVD, NY",pao & cha-cha latin asian kitchen,4.6
50006070,"mcdonald's 4012 NATIONAL ST, NY",mcdonald's,3.7
50006071,"schnitz 177 1ST AVE, NY",schnitz,4.5
50006073,"mcdonald's 3719 JUNCTION BLVD, NY",mcdonald's,3.4
50006078,"new china restaurant 6218 11TH AVE, NY",new china,4.6
50006079,"mcdonald's 7519 ROOSEVELT AVE, NY",mcdonald's,3.2
50006083,"mcdonald's 3759 82ND ST, NY",mcdonald's,3.1
50006093,"vstrecha 9898 QUEENS BLVD, NY",vstrecha glatt kosher,3.4
50006097,"soho tiffin junction 42 E 8TH ST, NY",soho tiffin junction,4.4
50006098,"scalino g.p. 659 MANHATTAN AVE, NY",scalino gp,4.7
50006102,"pino wine bar 156 E 33RD ST, NY",pino,4.6
50006106,"epice cafe 297 7TH AVE, NY",epice cafe,4.5
50006109,"the new ranch 1619 WESTCHESTER AVE, NY",new ranch,4.5
50006110,"arco cafe 886 AMSTERDAM AVE, NY",arco cafe,4.4
50006114,"malecon restaurant 4141 BROADWAY, NY",malecon restaurant,4.2
50006115,"zoilita restaurant 7934 PARSONS BLVD, NY",zoilita's bakery and restaurant,4
50006129,"dunkin' donuts 250 PROSPECT PARK W, NY",dunkin' donuts,4.2
50006147,"chop't 54 SPRING ST, NY",chop't,4.5
50006153,"blue dog cafe 155 W 56TH ST, NY",blue dog cafe,3.3
50006173,"new york botanical gardens - stonemill 2900 SOUTHERN BLVD, NY",new york botanical garden,4.7
50006175,"la vue 3202 EMMONS AVE, NY",la vue,4
50006176,"mama lupe restaurant 4219 102ND ST, NY",mama lupe dominican food corporation,4
50006190,"checkers 1146 LIBERTY AVE, NY",checkers,2.9
50006191,"sisters gourmet paradise 6301 8TH AVE, NY",SEARCH FAILURE,
50006200,"papa john's 2241 WESTCHESTER AVE, NY",papa john's pizza,3.3
50006206,"hummus kitchen 768 9TH AVE, NY",hummus kitchen,4.1
50006208,"la ozen asian fusion cuisine 760 AMSTERDAM AVE, NY",ozen asian fusion cuisine,3.7
50006211,"district tap house 246 W 38TH ST, NY",district tap house,3.9
50006213,"hanamizuki cafe 143 W 29TH ST, NY",hanamizuki cafe,4.3
50006214,"abace sushi 695 9TH AVE, NY",abace sushi,4.2
50006216,"corner of vermont 374 5TH AVE, NY",corner of vermont,4.6
50006225,"el molina restaurant 400 E 167TH ST, NY",il mulino,4.4
50006227,"vynl 756 9TH AVE, NY",vynl,4.1
50006230,"sarkura japan 8902 165TH ST, NY",SEARCH FAILURE,
50006232,"little caesars 4711 WHITE PLAINS RD, NY",little caesars pizza,3.6
50006236,"french louie 320 ATLANTIC AVE, NY",french louie,4.5
50006244,"2 bros pizza 319 6TH AVE, NY",2 bros. pizza,3.6
50006252,"dig inn seasonal market 2884 BROADWAY, NY",dig inn,4.4
50006255,"forest hill station house 10611 CONTINENTAL AVENUE, NY",SEARCH FAILURE,
50006260,"white oak tavern 21 WAVERLY PL, NY",white oak tavern,4.4
50006264,"bunna cafe 1084 FLUSHING AVE, NY",bunna cafe,4.6
50006265,"lung hwa 3607 164TH ST, NY",hwa lung kitchen,3.4
50006268,"ms caridad restaurant 831 ROSEDALE AVE, NY",ms caridad restaurant,3.3
50006271,"dunkin' donuts 18905 LINDEN BLVD, NY",dunkin' donuts,3
50006275,"go catering 58 LISPENARD ST, NY",SEARCH FAILURE,
50006278,"happy bones 394 BROOME ST, NY",happy bones,4.5
50006281,"el nuevo jb bakery 97 W FORDHAM RD, NY",j b icecream bakery,4
50006285,"dunkin' donuts 200 W 54TH ST, NY",dunkin' donuts,2.9
50006286,"cibao 172 SMITH ST, NY",el nuevo cibao,3.8
50006295,"african last stop 1300 E 222ND ST, NY","last stop african restaurant & market, inc.",3.6
50006296,"reviver 934 8TH AVE, NY",reviver,4.3
50006298,"blackwells 150 E 47TH ST, NY",blackwells,4.4
50006308,"gastro teca astoria 3302 34TH AVE, NY",gastroteca astoria,4.1
50006310,"claw daddy's 185 ORCHARD ST, NY",claw daddy's nyc,4.3
50006311,"george's deli 5305 65TH PL, NY",george's new york,2.3
50006312,"fefita's 1045 EASTERN PKWY, NY",fefitas,4.8
50006318,"tuck shop 75 9th AVE, NY",tuck shop,4.6
50006319,"hale & hearty soup 12 E 46TH ST, NY",hale and hearty soups,3.5
50006320,"hale & hearty soup 432 PARK AVE S, NY",hale and hearty soups,3.8
50006323,"la isla 1439 MYRTLE AVE, NY",la isla,4.4
50006329,"l'arte del gelato 75 9TH AVE, NY",l'arte del gelato,4.3
50006337,"d elici 71 NASSAU ST, NY",d elici,4.2
50006343,"staff caff 11 W 53RD ST, NY",the museum of modern art,4.5
50006344,"queens comfort restaurant 4009 30TH AVE, NY",queens comfort,4.4
50006345,"cafe 2 11 W 53RD ST, NY",the museum of modern art,4.5
50006349,"trattoria belverde 165 LEXINGTON AVE, NY",trattoria belvedere,4.4
50006350,"new gyro king 1267 FOREST AVE, NY",gyro king (staten island ),4
50006351,"alt - a little taste 148 W 28TH ST, NY",a little taste cafe,4.4
50006360,"absolute thai restaurant 1590 LEXINGTON AVE, NY",SEARCH FAILURE,
50006377,"los taquitos del tio 3215 JUNCTION BLVD, NY",los taquitos del tio,2.7
50006379,"better gourmet health kitchen 400 FOREST AVENUE, NY",better gourmet health kitchen,3.9
50006381,"l'albero dei gelati 341 5TH AVE, NY",albero,4.8
50006392,"sushi & noodles 274 TROUTMAN ST, NY",sushi den,4.6
50006398,"croxleys the abbey 63 GRAND ST, NY",croxley's ale house - brooklyn,4.4
50006404,"149 steam fish 500 E 149TH ST, NY",149 steam fish,4.4
50006410,"kalina restaurant 1476 BROADWAY, NY",kalina bar & grill,3.9
50006411,"happy express cafe 4 ALLEN ST, NY",happy express cafe inc,4.4
50006412,"los primos delicatessen 236 PENNSYLVANIA AVE, NY",los primos delicatessen,4.7
50006419,"ako japanese restaurant 205 BEDFORD AVE, NY",ako,4.2
50006420,"tacos tijuana 5807 5TH AVE, NY",tacos tijuana b.c,3
50006423,"oishi bay sushi restaurant 232 E 29TH ST, NY",oishi bay,4.2
50006427,"spicy lanka 15923 HILLSIDE AVE, NY",spicy lanka,4.5
50006436,"seattle cafe 3202 QUEENS BLVD, NY",seattle cafe,2.5
50006441,"slake 251 W 30TH ST, NY",slake,3.7
50006458,"humo smokehouse 336 MYRTLE AVE, NY",humo smokehouse,4.6
50006461,"jing wok kitchen 323 NOSTRAND AVE, NY",king wok,3.5
50006464,"la roose catering hall 4848 WHITE PLAINS RD, NY",la roose catering hall inc,4.4
50006470,"dylan's candy bar nan, NY",dylan's candy bar,4.2
50006471,"nippori japanese restaurant 245 W 51ST, NY",nippori new york,4
50006474,"golden eagle diner 2107 WILLIAMSBRIDGE RD, NY",golden eagle diner,4.2
50006477,"maizal rest. 3207 34TH AVE, NY",maizal restaurant,4.4
50006479,"silver rice 638 PARK PL, NY",silver rice,4.6
50006485,"golden krust caribbean bakery & grill 2223 CHURCH AVE, NY",golden krust caribben bakery & grill,4.3
50006488,"cafe tabaco & ron 501 W 214TH ST, NY",amore coffee shop,4.3
50006522,"hot off the press 1 NEW YORK TIMES PLZ, NY",SEARCH FAILURE,
50006528,"tempo libero bar 8808 ROOSEVELT AVE, NY",tempo libero bar,3.6
50006537,"absolute coffee 327 ATLANTIC AVE, NY",absolute coffee,4.5
50006542,"no. 1 chinese restaurant 420 DITMAS AVE, NY",no. 1,3.8
50006550,"r&d foods 602 VANDERBILT AVE, NY",r&d foods,4.5
50006551,"luigi's pizza ii 8502 3RD AVE, NY",luigi's pizzeria,4.7
50006552,"patal asia deli grocery 135 E 28TH ST, NY",SEARCH FAILURE,
50006556,"cherry valley deli 1229 150TH ST, NY",cherry valley deli & grill in queens,4.3
50006574,"laduree soho 398 W BROADWAY, NY",ladurée new-york soho,4.3
50006577,"macaron parlour 560 COLUMBUS AVE, NY",macaron parlour,4.4
50006579,"new mexico place ii 778 SENECA AVE, NY",new mexico place ii,4.4
50006580,"crown fried chicken 7438 JAMAICA AVE, NY",crown fried chicken,3.2
50006582,"e's bar 511 AMSTERDAM AVE, NY",e's bar,4.2
50006583,"99 favor taste 285 GRAND ST, NY",99 favor taste-les,4.2
50006594,"aperitivo di palma 30 CORNELIA ST, NY",aperitivo di palma,5
50006597,"breezydogs shakes and more 410 BEACH 129TH ST, NY",breezy dogs shakes & more,4
50006605,"at your mother-in-law 3071 BRIGHTON 4TH ST, NY",cafe at your mother-in-law,4.6
50006606,"little  caesars 8404 ASTORIA BOULEVARD, NY",little caesars pizza,4.4
50006609,"lots o bagels 3005 BROADWAY, NY",lots o bagels,3.9
50006613,"eastern chinese restaurant 2008 CROPSEY AVE, NY",eastern chinese restaurant,4.2
50006614,"huertas 107 1ST AVE, NY",huertas,4.2
50006618,"sabor ecuatoriano bakery 4042 82ND ST, NY",SEARCH FAILURE,
50006657,"coco fresh tea & juice 4024 COLLEGE POINT BLVD, NY",coco fresh tea & juice,4.1
50006668,"la lomita mexican deli 3868 10TH AVE, NY",la lomita mexican deli restaurant corp.,4.6
50006673,"corado bread & pastry 1361 LEXINGTON AVE, NY",corrado bread & pastry,4
50006691,"reys pizzeria & rerstaurant 9513 NORTHERN BLVD, NY",rey's pizzeria,4
50006695,"paris baguette 2039 BROADWAY, NY",paris baguette,4.1
50006705,"five star fish & chips 521 STANLEY AVE, NY",five star fish & chips the taste of miami,3.8
50006735,"taco bell 1503 LEXINGTON AVE, NY",taco bell,3.9
50006741,"grace cafe 572 8TH AVE, NY",grace cafe,4.9
50006761,"pancho's 6824 3RD AVE, NY",pancho's,4.7
50006762,"dziupla 194 BEDFORD AVE, NY",dziupla,4.5
50006763,"ludwig's at the yacht club 533 BEACH 126TH ST, NY",belle harbor yacht club,4.2
50006765,"the bagel factory 461 5TH AVE, NY",the bagel factory 2,4
50006769,"retro grill & bar (holiday inn) 150 DELANCEY ST, NY",retro grill,3.6
50006776,"camden food company nan, NY",camden food co,1.8
50006786,"cavaleri pizza & pasta 4127 162ND ST, NY",cavaleri pizza & pasta,4.2
50006789,"bed-stuy fish fry 940 FULTON ST, NY",bed-stuy fish fry,3
50006791,"maravilla's bar & grill 254 SOUNDVIEW AVE, NY",maravillas bar & grill,4.3
50006794,"table 87 473 3RD AVE, NY",table 87,4.6
50006795,"dunkin' donuts 21911 N CONDUIT AVE, NY",dunkin' donuts,3.6
50006796,"la parada ii restaurant 5911 4TH AVE, NY",la parada ii,3.9
50006799,"alfredo 100 7 E 54TH ST, NY",alfredo 100,3.6
50006804,"nurnberger 815 CASTLETON AVE, NY",nürnberger bierhaus,4.4
50006813,"bar san miguel 307 SMITH ST, NY",bar san miguel,4.5
50006816,"oaxaca taqueria 1116 BEDFORD AVE, NY",oaxaca taqueria,3.8
50006817,"spiegel 26 1ST AVE, NY",spiegel,4.6
50006959,"bam fisher 321 ASHLAND PL, NY",bam fisher,4.5
50006965,"gyro hut 1043 CONEY ISLAND AVE, NY",gyro hut,4.1
50006966,"paraiso colombiano restaurant 10620 CORONA AVE, NY",paraiso colombiano,4.6
50006968,"subway 525 5TH AVE, NY",subway®restaurants,2
50006972,"rico's chicken 7427 METROPOLITAN AVE, NY",rico's chicken,4.4
50006977,"wang's great wall 384 GRAND ST, NY",great wall,3.5
50006978,"401 lucky star restaurant 401 MOTHER GASTON BLVD, NY",lucky star chinese restaurant,2.9
50006981,"szechuan kitchen 11202 SPRINGFIELD BLVD, NY",szechuan kitchen,3.6
50007005,"big e's deli 180 W SERVICE RD, NY",big e's deli,3.8
50007006,"villagio on the park 40 CENTRAL PARK S, NY",sant andrea cafe,4.4
50007015,"emir palace 4210 18TH AVE, NY",emir palace,4.4
50007029,"singas famous pizza 4202 NORTHERN BLVD, NY",singas famous pizza & grill,4.2
50007033,"fu shen restaurant 6003 7TH AVE, NY",fu shen taiwanese restaurant,3.9
50007035,"the gander bar room and restaurant 15 W 18TH ST, NY",the gander,4.2
50007039,"five mile stone 1640 2ND AVE, NY",five mile stone,3.9
50007040,"divine bickles restaurant. 15721 ROCKAWAY BLVD, NY",SEARCH FAILURE,
50007046,"french diner 188 ORCHARD ST, NY",le french diner,4.7
50007074,"blessings herbs & coffee 663 FLATBUSH AVE, NY",blessings café,4.7
50007076,"chui's garden 13844 84TH DR, NY",chiu's garden,3.7
50007086,"frenasia 16335 CROSSBAY BLVD, NY",SEARCH FAILURE,
50007091,"new peking restaurant 1581 FLATBUSH AVE, NY",peking,3.8
50007093,"philippe nyc i 33 E 60TH ST, NY",philippe,3.9
50007097,"moon light  grill 9181 111TH ST, NY",786 moonlight grill,3.5
50007098,"manaa soulfood restaurant 478 ROCKAWAY AVE, NY",mannas,4
50007100,"241st cafe restaurant 4703 WHITE PLAINS RD, NY",241st street cafe restaurant,4.5
50007102,"maison kayser 8 W 40TH ST, NY",maison kayser,4.3
50007103,"carroll place 157 BLEECKER ST, NY",carroll place,4.3
50007119,"frank and joe's deli 3639 E TREMONT AVE, NY",frank joe's deli-throggs neck,3.4
50007121,"slice of brooklyn  inc. 849 4TH AVE, NY",slice of brooklyn pizzeria ny,4.2
50007126,"pax 202 E 42ND ST, NY",pax world,5
50007127,"gregory's coffee 42 BROADWAY, NY",gregorys coffee,4
50007132,"thirsty bar NKA JFK INTERNATIONAL AIRPORT, NY",thirsty bar,2.7
