Serial#,County,Type,Class,Premises Name,Address,Address2,City,State,Zip,
1247945,NEW,CT,901,COMMON GROUND JOBS TRAINING CORP,15 E 27TH STREET E 28TH STREET,,NEW YORK,NY,10016,
1247946,NEW,CT,902,COMMON GROUND JOBS TRAINING CORP,15 E 27TH STREET E 28TH STREET,,NEW YORK,NY,10016,
1026611,NEW,OP,252,COMMONWEALTH BREWING CO NY LTD,10 ROCKEFELLER PLAZA,,NEW YORK,NY,10021,
1023898,NEW,MI,101,COMMONWEALTH BREWING CO NY LTD,10 ROCKEFELLER PLAZA,,NEW YORK,NY,10021,
1023899,NEW,MI,101,COMMONWEALTH BREWING CO NY LTD,10 ROCKEFELLER PLAZA,,NEW YORK,NY,10021,
1023897,NEW,MI,101,COMMONWEALTH BREWING CO NY LTD,10 ROCKEFELLER PLAZA,,NEW YORK,NY,10021,
1022028,NEW,AX,122,COMMUNITY DELI GROCERY INC,1886 PARK AVENUE,,NEW YORK,NY,10035,
1268502,NEW,ST,1,COMMUNITY GROCERY &amp; CANDY CORP,353 E 14TH ST,,NEW YORK,NY,10003,
1268501,NEW,AX,122,COMMUNITY GROCERY &amp; CANDY CORP,353 E 14TH ST,,NEW YORK,NY,10003,
1028645,NEW,RL,241,COMMUTERS CAFE INC,PATH WORLD TRADE CENTER STA,,NEW YORK,NY,10048,
1258320,NEW,RW,341,COMO EN CASA RESTAURANT CORP,4460 BROADWAY,,NEW YORK,NY,10040,
1025504,NEW,OP,252,COMO MANAGEMENT CO INC,34 DOWING STREET,,NEW YORK,NY,10014,
1264286,NEW,RW,341,COMODO FOOD &amp; WINE LLC,56 MACDOUGAL ST,,NEW YORK,NY,10012,
1107287,NEW,OP,252,COMOLLO RESTAURANT INC,359 6TH AVENUE,,NEW YORK,NY,10014,
1022448,NEW,CL,243,"COMPANY STORE INC, THE",466 LEXINGTON AVENUE,,NEW YORK,NY,10017,
1222226,NEW,OP,252,COMPAS GROUP NEW YORK LLC,86 ORCHARD STREET,,NEW YORK,NY,10002,
1209446,NEW,CT,246,COMPASS GROUP USA INC,"1 BRYANT PK, 1111 AVE AMERICA",,NEW YORK,NY,10036,
1209444,NEW,CT,246,COMPASS GROUP USA INC   ,"1 BRYANT PK, 1111 AVE AMERICA",,NEW YORK,NY,10036,
1210667,NEW,CT,246,COMPASS GROUP USA INC,1111 AVENUE OF THE AMERICAS,,NEW YORK,NY,10036,
1208453,NEW,CT,246,COMPASS GROUP USA INC,1345 AVE OF THE AMERICAS 18TH ,,NEW YORK,NY,10105,
1244211,NEW,CT,246,COMPASS GROUP USA INC,130 E 59TH ST 6TH &amp; 7TH FLOOR,,NEW YORK,NY,10022,
1189164,NEW,CT,246,COMPASS GROUP USA INC,731 LEXINGTON AVE 6 &amp; 7 &amp; LL2,,NEW YORK,NY,10022,
1192587,NEW,CT,246,COMPASS GROUP USA INC,3080 BROADWAY,,NEW YORK,NY,10027,
1202111,NEW,CT,246,COMPASS GROUP USA INC,1 MADISON AVE 1ST FLOOR,,NEW YORK,NY,10010,
1202112,NEW,CT,246,COMPASS GROUP USA INC,11 MADISON AVE 27TH AND 28TH F,,NEW YORK,NY,10010,
1201668,NEW,CT,246,COMPASS GROUP USA INC,11 MADISON AVE ,,NEW YORK,NY,10010,
1202110,NEW,CT,246,COMPASS GROUP USA INC,1 MADISON AVENUE 12TH FL,,NEW YORK,NY,10010,
1284559,NEW,CT,246,COMPASS GROUP USA INC,51 ASTOR PL,,NEW YORK,NY,10003,
1289672,NEW,CT,246,COMPASS GROUP USA INC,250 VESEY ST ,,NEW YORK,NY,10281,
1289673,NEW,CT,902,COMPASS GROUP USA INC,250 VESEY ST ,,NEW YORK,NY,10281,
1289700,NEW,CT,246,COMPASS GROUP USA INC,114 W 47TH ST,,NEW YORK,NY,10036,
1289699,NEW,CT,246,COMPASS GROUP USA INC,114 W 47TH ST ,,NEW YORK,NY,10036,
1289691,NEW,CT,246,COMPASS GROUP USA INC,114 W 47TH ST,,NEW YORK,NY,10036,
1282194,NEW,CT,246,COMPASS GROUP USA INC,11 MADISON AVE 10TH FL,,NEW YORK,NY,10010,
1256261,NEW,CT,246,COMPASS GROUP USA INC &amp; THOMPSON HOSPITALITY SVCS,590 MADISON AVE 3RD FLOOR,,NEW YORK,NY,10022,
1256260,NEW,CT,246,COMPASS GROUP USA INC &amp; THOMPSON HOSPITALITY SVCS,590 MADISON AVE 17TH FL,,NEW YORK,NY,10022,
1285945,NEW,CT,246,COMPASS GROUP USA INC AND RESTAURANT ASSOC INC,452 5TH AVE,,NEW YORK,NY,10018,
1190177,NEW,CT,246,COMPASS GROUP USA INC ET AL,3 WFC AKA 200 VESEY ST 50TH FL,,NEW YORK,NY,10285,
1190167,NEW,CT,246,COMPASS GROUP USA INC ETAL,3 WFC  AKA 200 VESEY ST 3RD FL,,NEW YORK,NY,10285,
1239355,NEW,ST,6,COMPASS LCS LLC,1 PACE PLAZA,,NEW YORK,NY,10038,
1239362,NEW,ST,6,COMPASS LCS LLC,11 WALL STREET,,NEW YORK,NY,10005,
1241988,NEW,ST,8,COMPASS LCS LLC,11 WALL STREET,,NEW YORK,NY,10005,
1240572,NEW,ST,7,COMPASS LCS LLC,11 WALL STREET,,NEW YORK,NY,10005,
1240566,NEW,ST,7,COMPASS LCS LLC,1 PACE PLAZA,,NEW YORK,NY,10038,
1234042,NEW,ST,2,COMPASS LCS LLC,11 WALL STREET,,NEW YORK,NY,10005,
1235572,NEW,ST,3,COMPASS LCS LLC,11 WALL STREET,,NEW YORK,NY,10005,
1234049,NEW,ST,2,COMPASS LCS LLC,1 PACE PLAZA,,NEW YORK,NY,10038,
1235568,NEW,ST,3,COMPASS LCS LLC,1 PACE PLAZA,,NEW YORK,NY,10038,
1236708,NEW,ST,4,COMPASS LCS LLC,1 PACE PLAZA,,NEW YORK,NY,10038,
1236702,NEW,ST,4,COMPASS LCS LLC,11 WALL STREET,,NEW YORK,NY,10005,
1237840,NEW,ST,5,COMPASS LCS LLC,1 PACE PLAZA,,NEW YORK,NY,10038,
1237848,NEW,ST,5,COMPASS LCS LLC,11 WALL STREET,,NEW YORK,NY,10005,
1228960,NEW,OP,252,COMPASS LCS LLC,11 WALL STREET,,NEW YORK,NY,10005,
1228962,NEW,ST,1,COMPASS LCS LLC,11 WALL STREET,,NEW YORK,NY,10005,
1228961,NEW,OP,901,COMPASS LCS LLC,11 WALL STREET,,NEW YORK,NY,10005,
1229224,NEW,ST,1,COMPASS LCS LLC,1 PACE PLAZA,,NEW YORK,NY,10038,
1229223,NEW,OP,252,COMPASS LCS LLC,1 PACE PLAZA,,NEW YORK,NY,10038,
1274499,NEW,ST,1,COMPASS ROSE SUSHI LLC,GRAND CENTRAL TERMINAL,,NEW YORK,NY,10017,
1274498,NEW,RW,341,COMPASS ROSE SUSHI LLC,GRAND CENTRAL TERMINAL,,NEW YORK,NY,10017,
1027777,NEW,OP,252,COMPLEX MANAGEMENT INC,218 W 45TH STREET,,NEW YORK,NY,10036,
1167997,NEW,OP,252,COMPOUND ENTERPRISES LTD,1400 5TH AVE,,NEW YORK,NY,10026,
1024866,NEW,OP,252,CON &amp; CON CATERERS INC,205 W 14TH STREET,,NEW YORK,NY,10011,
1282632,NEW,TW,344,CON ARTIST COLLECTIVE INC,119 LUDLOW ST,,NEW YORK,NY,10002,
1023716,NEW,L,222,CONARD SPIRITS LTD,176 178 LENOX AVE,,NEW YORK,NY,10026,
1019770,NEW,A,122,"CONCEPCION,DIONICIO",505 W 179TH STREET,,NEW YORK,NY,10033,
1019226,NEW,A,122,"CONCEPCION,ELVIS R",712 9TH AVENUE,,NEW YORK,NY,10019,
1019248,NEW,A,122,"CONCEPCION,RAFAEL M",803 9TH AVENUE,,NEW YORK,NY,10019,
1019247,NEW,A,122,"CONCEPCION,RAFAEL M",803 9TH AVENUE,,NEW YORK,NY,10019,
1019199,NEW,A,122,"CONCEPCION,RAFAEL M",50 9TH AVENUE,,NEW YORK,NY,10018,
1129998,NEW,OP,901,CONCEPT II INC,239 241 THIRD AVENUE,,NEW YORK,NY,10003,
2111403,NEW,OP,252,CONCEPT II INC,239 241 THIRD AVENUE,,NEW YORK,NY,10003,
2111404,NEW,ST,1,CONCEPT II INC,239 241 THIRD AVENUE,,NEW YORK,NY,10003,
1258801,NEW,OP,252,CONCEPT RESTAURANT CORP,212 W 14TH ST,,NEW YORK,NY,10011,
1137555,NEW,SW,345,CONCERT FOODS INC,MINERAL SPRINGS CENTRAL PARK,,NEW YORK,NY,10021,
1108496,NEW,SW,345,CONCERT FOODS INC.,CONSERVATORY POND CENTRAL PK,,NEW YORK,NY,10019,
1276116,NEW,RW,341,CONCON CAFE CORP,573 COLUMBUS AVE,,NEW YORK,NY,10024,
1020816,NEW,AX,122,CONCORDE DELI LTD,839 2ND AVENUE,,NEW YORK,NY,10017,
1030113,NEW,RW,341,CONDOR TRASANDINO CORP,768 AMSTERDAM AVE,,NEW YORK,NY,10025,
1030114,NEW,RW,341,CONDOR TRASANDINO CORP,768 AMSTERDAM AVE,,NEW YORK,NY,10025,
1029518,NEW,RW,341,CONFETTI PASTA INC,5 E 38TH STREET,,NEW YORK,NY,10016,
1029517,NEW,RW,341,CONFETTI PASTA INC,5 E 38TH STREET,,NEW YORK,NY,10016,
1029080,NEW,RW,341,CONFUSIONE INC,106 8TH AVENUE,,NEW YORK,NY,10011,
1164361,NEW,OP,252,CONGEE BOWERY RESTAURANT AND BAR INC,207 BOWERY,,NEW YORK,NY,10002,
1121955,NEW,OP,252,CONGEE VILLAGE BAR INC,98 ALLEN STREET,,NEW YORK,NY,10002,
1028727,NEW,RW,341,CONGEE VILLAGE INC,100 ALLEN ST,,NEW YORK,NY,10002,
1022795,NEW,EB,141,CONGEE VILLAGE INC,100 ALLEN ST,,NEW YORK,NY,10002,
1273685,NEW,OP,252,CONGEE VILLAGE INC,100 ALLEN ST,,NEW YORK,NY,10002,
1026895,NEW,OP,252,CONIS REALTY CORP,959 961 1ST AVENUE,,NEW YORK,NY,10022,
1026896,NEW,OP,903,CONIS REALTY CORP,957 961 1ST AVENUE,,NEW YORK,NY,10022,
1028058,NEW,OP,252,CONJER RESTAURANT CORP,15 17 BEEKMAN STREET,,NEW YORK,NY,10038,
1191924,NEW,OP,252,CONNEMARA RESTAURANT CORP,818 10TH AVE,,NEW YORK,NY,10019,
1257854,NEW,ST,22,CONNEMARA RESTAURANT CORP,327 W 57TH ST,,NEW YORK,NY,10019,
1257853,NEW,ST,3,CONNEMARA RESTAURANT CORP,327 W 57TH ST,,NEW YORK,NY,10019,
1258859,NEW,ST,23,CONNEMARA RESTAURANT CORP,327 W 57TH ST,,NEW YORK,NY,10019,
1258858,NEW,ST,4,CONNEMARA RESTAURANT CORP,327 W 57TH ST,,NEW YORK,NY,10019,
1259759,NEW,ST,5,CONNEMARA RESTAURANT CORP,327 W 57TH ST,,NEW YORK,NY,10019,
1257319,NEW,ST,21,CONNEMARA RESTAURANT CORP,327 W 57TH ST,,NEW YORK,NY,10019,
1259760,NEW,ST,24,CONNEMARA RESTAURANT CORP,327 W 57TH ST,,NEW YORK,NY,10019,
1257318,NEW,ST,2,CONNEMARA RESTAURANT CORP,327 W 57TH ST,,NEW YORK,NY,10019,
1254760,NEW,OP,902,CONNEMARA RESTAURANT CORP,327 W 57TH ST,,NEW YORK,NY,10019,
1254759,NEW,OP,252,CONNEMARA RESTAURANT CORP,327 W 57TH ST,,NEW YORK,NY,10019,
1254761,NEW,ST,1,CONNEMARA RESTAURANT CORP,327 W 57TH ST,,NEW YORK,NY,10019,
1254762,NEW,ST,902,CONNEMARA RESTAURANT CORP,327 W 57TH ST,,NEW YORK,NY,10019,
1028973,NEW,RW,341,CONQUISTADOR RESTAURANT INC,91 AVENUE D,,NEW YORK,NY,10009,
1131400,NEW,OP,252,CONRAD GALLAGHER INC,889 1ST AVENUE,,NEW YORK,NY,10022,
1131137,NEW,RW,341,CONRADO RAMOS,1634A LEXINGTON AVE,,NEW YORK,NY,10029,
1022412,NEW,C,103,CONSOLIDATED BEVERAGE CORP,235 W 154TH STREET,,NEW YORK,NY,10037,
1022413,NEW,C,103,CONSOLIDATED BEVERAGE CORP,235 W 154TH STREET,,NEW YORK,NY,10037,
1025272,NEW,OP,252,CONSTANTINI INC,104 GRAND ST,,NEW YORK,NY,10013,
1029284,NEW,RW,341,CONSTANTINI INC,104 GRAND STREET,,NEW YORK,NY,10013,
1023873,NEW,LL,203,CONSTELLATION BRANDS SMO LLC,598 MADISON AVE  4TH FLOOR,,NEW YORK,NY,10022,
1026111,NEW,OP,252,CONTINENTAL ASSOCIATES INC,23 W 39TH STREET,,NEW YORK,NY,10018,
1022512,NEW,CL,243,"CONTINENTAL CENTER CL INC,THE",180 MAIDEN LANE 41ST FLOOR,,NEW YORK,NY,10038,
1024868,NEW,OP,252,CONTINENTAL HOSTS LTD,24 5TH AVENUE,,NEW YORK,NY,10011,
1024867,NEW,OP,252,CONTINENTAL HOSTS LTD,24 5TH AVENUE,,NEW YORK,NY,10011,
1258777,NEW,OP,252,CONTORNOS RESTAURANT LLC ,30 W 31ST ST ,,NEW YORK,NY,10001,
1018849,NEW,A,122,"CONTRERAS,MANUEL",106 RIDGE STREET,,NEW YORK,NY,10002,
1130392,NEW,RW,341,CONUCOS RESTAURANT INC,231 SHERMAN AVE,,NEW YORK,NY,10034,
1281440,NEW,CT,246,CONVENE 101 PARK AVENUE LLC,101 PARK AVE,,NEW YORK,NY,10178,
1298455,NEW,CT,246,CONVENE 117 WEST 46TH LLC,117 W 46TH ST,,NEW YORK,NY,10036,
1295810,NEW,CT,246,CONVENE 237 PARK AVENUE LLC,237 PARK AVE,,NEW YORK,NY,10017,
1290950,NEW,L,222,CONVIVE PARTNERS LLC,196 AVENUE A,,NEW YORK,NY,10009,
1272534,NEW,OP,252,CONVO 47 LLC,675A 9TH AVE,,NEW YORK,NY,10036,
1272535,NEW,ST,1,CONVO 47 LLC,675A 9TH AVE,,NEW YORK,NY,10036,
1154969,NEW,L,222,COOK OUT CORPORATION,424 2ND AVENUE,,NEW YORK,NY,10010,
1154970,NEW,ST,1,COOK OUT CORPORATION,424 SECOND AVENUE,,NEW YORK,NY,10010,
1028313,NEW,RL,241,COOKERY LAFAYETTE INC,21 UNIVERSITY PLACE,,NEW YORK,NY,10003,
1197029,NEW,OP,252,COOKERY LAFAYETTE INC,21 23 W 8TH ST,,NEW YORK,NY,10011,
1288027,NEW,TW,344,COOKIE LADY INC,433 E 9TH ST,,NEW YORK,NY,10009,
1108455,NEW,RW,341,COOKIES &amp; COUSCOUS INC,230 THOMPSON STREET,,NEW YORK,NY,10012,
1131385,NEW,OP,252,COOL RESTAURANT CORP,140 W 13TH STREET,,NEW YORK,NY,10011,
1131386,NEW,ST,1,COOL RESTAURANT CORP,140 W 13TH STREET,,NEW YORK,NY,10011,
1258488,NEW,ST,902,COOPER AB LLC,25 33 COOPER SQ,,NEW YORK,NY,10003,
1258487,NEW,ST,901,COOPER AB LLC,25 33 COOPER SQ,,NEW YORK,NY,10003,
1258486,NEW,ST,1,COOPER AB LLC,25 33 COOPER SQ,,NEW YORK,NY,10003,
1258484,NEW,HL,901,COOPER AB LLC &amp; STANDARD INTERNATIONAL ,25 33 COOPER SQ,,NEW YORK,NY,10003,
1258485,NEW,HL,902,COOPER AB LLC &amp; STANDARD INTERNATIONAL ,25 33 COOPER SQ,,NEW YORK,NY,10003,
1258483,NEW,HL,242,COOPER AB LLC &amp; STANDARD INTERNATIONAL ,25 33 COOPER SQ,,NEW YORK,NY,10003,
1199880,NEW,HL,902,COOPER SQUARE HOTEL LLC,25 33 COOPER SQUARE,,NEW YORK,NY,10003,
1199878,NEW,HL,242,COOPER SQUARE HOTEL LLC,25 33 COOPER SQUARE,,NEW YORK,NY,10003,
1199879,NEW,HL,901,COOPER SQUARE HOTEL LLC,25 33 COOPER SQUARE,,NEW YORK,NY,10003,
1025273,NEW,OP,252,COPAL RESTAURANT INC,311 CHURCH ST,,NEW YORK,NY,10013,
1024513,NEW,OP,252,COPAT RESTAURANT INC,120 CEDAR ST,,NEW YORK,NY,10006,
1024514,NEW,OP,903,COPAT RESTAURANT INC,120 CEDAR ST,,NEW YORK,NY,10006,
1198512,NEW,ST,2,COPEL 2007 INC,39 E 19TH ST,,NEW YORK,NY,10003,
1199955,NEW,ST,3,COPEL 2007 INC,39 E 19TH ST,,NEW YORK,NY,10003,
1192175,NEW,OP,252,COPEL 2007 INC,39 E 19TH ST,,NEW YORK,NY,10003,
1192176,NEW,ST,1,COPEL 2007 INC,39 E 19TH ST,,NEW YORK,NY,10003,
1267779,NEW,OP,903,COPIA NYC LLC,307 E 53RD ST,,NEW YORK,NY,10022,
1267778,NEW,OP,252,COPIA NYC LLC,307 E 53RD ST,,NEW YORK,NY,10022,
1267780,NEW,OP,904,COPIA NYC LLC,307 E 53RD ST,,NEW YORK,NY,10022,
1163572,NEW,OP,252,COPPER CHIMNEY RESTAURANT INC,126 E 28TH STREET,,NEW YORK,NY,10016,
1027300,NEW,OP,252,COPPOLAS OF NEW YORK CITY INC,206 W 79TH STREET,,NEW YORK,NY,10024,
1028181,NEW,OP,252,CORAL ROCK ENTERPRISES INC,1683 1ST AVE,,NEW YORK,NY,10128,
1028179,NEW,OP,903,CORAL ROCK ENTERPRISES INC,1683 1ST AVE,,NEW YORK,NY,10128,
1028180,NEW,OP,904,CORAL ROCK ENTERPRISES INC,1683 1ST AVE,,NEW YORK,NY,10128,
1104583,NEW,EB,141,CORAZON 1 CORP,3780 3798 BROADWAY 2ND FLR,,NEW YORK,NY,10031,
1238632,NEW,TW,344,CORCHO CORP,227 DYCKMAN ST,,NEW YORK,NY,10034,
1278760,NEW,OP,252,CORCHO CORP,227 DYCKMAN ST ,,NEW YORK,NY,10034,
1273161,NEW,L,222,CORCHO WINE &amp; LIQUORS INC,2402 AMSTERDAM AVE,,NEW YORK,NY,10033,
1019705,NEW,A,122,"CORDERO,ALIPIO",501 W 140TH STREET,,NEW YORK,NY,10032,
1163747,NEW,CL,243,CORE CLUB MEMBERS CORP,60 EAST 55TH STREET,,NEW YORK,NY,10022,
1298375,NEW,CT,246,CORE ZIEGFELD LLC,141 W 54TH ST ,,NEW YORK,NY,10019,
1299865,NEW,OP,252,CORIANDER FACTORY INC,222 LAFAYETTE ST,,NEW YORK,NY,10012,
1280878,NEW,RW,341,CORIANDER FACTORY INC,222 LAFAYETTE ST,,NEW YORK,NY,10012,
1020941,NEW,AX,122,CORINELL DELICATESSEN INC,1216 1ST AVE,,NEW YORK,NY,10021,
1288562,NEW,W,322,CORK &amp; VINE NYC LTD,204 W 79TH ST,,NEW YORK,NY,10024,
1288563,NEW,ST,1,CORK &amp; VINE NYC LTD,204 W 79TH ST,,NEW YORK,NY,10024,
1279849,NEW,L,222,CORK AND BARREL NYC CORP,2616 BROADWAY,,NEW YORK,NY,10025,
1256775,NEW,OP,252,CORKBUZZ LLC,13 E 13TH ST,,NEW YORK,NY,10003,
1278757,NEW,OP,252,CORKBUZZ TWO LLC,75 9TH AVE,,NEW YORK,NY,10011,
1294277,NEW,L,222,"CORKERY WINE &amp; SPIRITS INC, THE",1 WHITEHALL ST ,,NEW YORK,NY,10004,
1294278,NEW,ST,1,"CORKERY WINE &amp; SPIRITS INC, THE",1 WHITEHALL ST ,,NEW YORK,NY,10004,
1223024,NEW,ST,9,CORMAR INCORPORATED,507 E 5TH ST,,NEW YORK,NY,10009,
1221659,NEW,ST,8,CORMAR INCORPORATED,507 E 5TH ST,,NEW YORK,NY,10009,
1208152,NEW,OP,252,CORMAR INCORPORATED,507 E 5TH ST,,NEW YORK,NY,10009,
1213514,NEW,ST,2,CORMAR INCORPORATED,507 E 5TH ST,,NEW YORK,NY,10009,
1208153,NEW,ST,1,CORMAR INCORPORATED,507 E 5TH ST,,NEW YORK,NY,10009,
1220427,NEW,ST,7,CORMAR INCORPORATED,507 E 5TH ST,,NEW YORK,NY,10009,
1214661,NEW,ST,3,CORMAR INCORPORATED,507 E 5TH ST,,NEW YORK,NY,10009,
1219377,NEW,ST,6,CORMAR INCORPORATED,507 E 5TH ST,,NEW YORK,NY,10009,
1215999,NEW,ST,4,CORMAR INCORPORATED,507 E 5TH ST,,NEW YORK,NY,10009,
1217844,NEW,ST,5,CORMAR INCORPORATED,507 E 5TH ST,,NEW YORK,NY,10009,
1242604,NEW,RW,341,CORNED BEEF EXPRESS LLC,2290 BROADWAY,,NEW YORK,NY,10024,
1242605,NEW,ST,1,CORNED BEEF EXPRESS LLC,2290 BROADWAY,,NEW YORK,NY,10024,
1258007,NEW,OP,252,CORNED BEEF EXPRESS LLC,2290 BROADWAY,,NEW YORK,NY,10024,
1155425,NEW,OP,252,CORNELIA FIFTH AVENUE LLC &amp;ABIGAIL KIRSCH AT TAPPA,653 655 5TH AVE AKA 1 E 52 ST,,NEW YORK,NY,10022,
1025505,NEW,OP,252,CORNELIA STREET CAFE INC,29 CORNELIA STREET,,NEW YORK,NY,10014,
1263048,NEW,EB,141,CORNELIA STREET GROUP INC,254 BLEECKER ST,,NEW YORK,NY,10014,
1278224,NEW,TW,344,CORNELIA STREET GROUP INC,254 BLEECKER ST,,NEW YORK,NY,10014,
1019540,NEW,A,122,"CORNELIO,HENRY R",318 E 100TH STREET,,NEW YORK,NY,10029,
1019541,NEW,A,122,"CORNELIO,HENRY R",318 E 100TH STREET,,NEW YORK,NY,10029,
1022057,NEW,AX,122,"CORNELIUS,LEROY",2107 5TH AVENUE,,NEW YORK,NY,10035,
1022447,NEW,CL,243,CORNELL CENTER OF NEW YORK INC,6 E 44TH STREET,,NEW YORK,NY,10017,
1272351,NEW,OP,252,CORNER 25 CORP,337 3RD AVE,,NEW YORK,NY,10010,
1027778,NEW,OP,252,CORNER 45 BROADWAY INC,1515 BROADWAY,,NEW YORK,NY,10036,
1192053,NEW,ST,2,CORNER 47TH RESTAURANT CORP,683 9TH AVENUE,,NEW YORK,NY,10036,
1193551,NEW,ST,3,CORNER 47TH RESTAURANT CORP,683 9TH AVENUE,,NEW YORK,NY,10036,
1194606,NEW,ST,4,CORNER 47TH RESTAURANT CORP,683 9TH AVENUE,,NEW YORK,NY,10036,
1187339,NEW,OP,252,CORNER 47TH RESTAURANT CORP,683 9TH AVENUE,,NEW YORK,NY,10036,
1187978,NEW,ST,1,CORNER 47TH RESTAURANT CORP,683 9TH AVENUE,,NEW YORK,NY,10036,
1196106,NEW,ST,5,CORNER 47TH RESTAURANT CORP,683 9TH AVENUE,,NEW YORK,NY,10036,
1025063,NEW,OP,252,CORNER ASSOCIATES L L C,142 BLEECKER STREET,,NEW YORK,NY,10012,
1142032,NEW,OP,252,CORNER BILLIARDS CORP,110 E 11TH ST,,NEW YORK,NY,10003,
1022812,NEW,EB,141,CORNER BILLIARDS CORPORATION,85 4TH AVENUE,,NEW YORK,NY,10003,
1202176,NEW,AX,122,CORNER FOOD MART INC,3920 BROADWAY,,NEW YORK,NY,10032,
1202177,NEW,ST,1,CORNER FOOD MART INC,3920 BROADWAY,,NEW YORK,NY,10032,
1018940,NEW,A,122,CORNER GOURMET 2 INC,66 W BROADWAY,,NEW YORK,NY,10007,
1214908,NEW,A,122,CORNER MART INC,139 E 12TH STREET,,NEW YORK,NY,10003,
1214909,NEW,ST,1,CORNER MART INC,139 E 12TH STREET,,NEW YORK,NY,10003,
1243820,NEW,OP,252,CORNER SHOP LLC,643 BROADWAY,,NEW YORK,NY,10012,
1243821,NEW,OP,903,CORNER SHOP LLC,643 BROADWAY,,NEW YORK,NY,10012,
1025779,NEW,OP,252,CORNUCOPIA 450 LTD,450 460 PARK AVE SOUTH,,NEW YORK,NY,10016,
1023004,NEW,EB,141,CORONA GRILL INC,1021 SIXTH AVE,,NEW YORK,NY,10018,
1024638,NEW,OP,252,"CORP,MACMIN",122 MACDOUGAL STREET,,NEW YORK,NY,10009,
1148374,NEW,RW,341,CORRADO 66TH CORP,22 E 66TH STREET,,NEW YORK,NY,10021,
1028791,NEW,RW,341,CORRADO BAKERY &amp; GRAMERCY CAFE,120 E 15TH STREET,,NEW YORK,NY,10003,
1028790,NEW,RW,341,CORRADO BAKERY &amp; GRAMERCY CAFE,120 E 15TH STREET,,NEW YORK,NY,10003,
1126087,NEW,OP,252,CORRADO BAKERY &amp; GRAMERCY CAFE INC,120 E 15TH STREET AKA 2 18 UNI,,NEW YORK,NY,10003,
1026897,NEW,OP,252,CORRAL PUB INC,914 3RD AVE,,NEW YORK,NY,10022,
1170273,NEW,OP,252,CORSICA ENTERTAINMENT INC,505 E 6TH STREET,,NEW YORK,NY,10009,
1170274,NEW,ST,1,CORSICA ENTERTAINMENT INC,505 E 6TH STREET,,NEW YORK,NY,10009,
1025274,NEW,OP,252,CORSO RESTAURANT INC,133 137 MULBERRY STREET,,NEW YORK,NY,10013,
1156804,NEW,RW,341,CORTE CAFE LLC,2 LAFAYETTE STREET,,NEW YORK,NY,10007,
1220487,NEW,ST,4,CORTON LLC,239 W BROADWAY,,NEW YORK,NY,10013,
1219524,NEW,ST,3,CORTON LLC,239 W BROADWAY,,NEW YORK,NY,10013,
1217868,NEW,ST,2,CORTON LLC,239 W BROADWAY,,NEW YORK,NY,10013,
1213451,NEW,ST,1,CORTON LLC,239 W BROADWAY,,NEW YORK,NY,10013,
1213450,NEW,OP,252,CORTON LLC,239 W BROADWAY,,NEW YORK,NY,10013,
1222876,NEW,ST,6,CORTON LLC,239 W BROADWAY,,NEW YORK,NY,10013,
1225721,NEW,ST,8,CORTON LLC,239 W BROADWAY,,NEW YORK,NY,10013,
1221600,NEW,ST,5,CORTON LLC,239 W BROADWAY,,NEW YORK,NY,10013,
1224074,NEW,ST,7,CORTON LLC,239 W BROADWAY,,NEW YORK,NY,10013,
1269024,NEW,OP,252,COS206 LLC,206 SPRING ST,,NEW YORK,NY,10012,
1269025,NEW,OP,901,COS206 LLC,206 SPRING ST,,NEW YORK,NY,10012,
1201004,NEW,OP,252,COSANITA LLC,53 GRAND ST AKA 331 W BROADWAY,,NEW YORK,NY,10013,
1192763,NEW,RW,341,COSI INC,53 E 8TH STREET,,NEW YORK,NY,10003,
1194130,NEW,OP,252,COSI INC,2186 BROADWAY STORE # 174,,NEW YORK,NY,10024,
1132633,NEW,OP,252,COSI INC,700 6TH AVE,,NEW YORK,NY,10010,
1133697,NEW,OP,252,COSI INC,1633 BROADWAY ,,NEW YORK,NY,10019,
1135119,NEW,OP,252,COSI INC,498 SEVENTH AVE   STORE 102,,NEW YORK,NY,10036,
1132648,NEW,RW,341,COSI INC,498 7TH AVENUE STORE 102,,NEW YORK,NY,10036,
1027257,NEW,OP,252,COSI INC,2160 BROADWAY,,NEW YORK,NY,10023,
1029060,NEW,RW,341,COSI INC,257 PARK AVE SOUTH  #102,,NEW YORK,NY,10010,
1028927,NEW,RW,341,COSI INC,55 BROAD STREET,,NEW YORK,NY,10004,
1101231,NEW,OP,252,COSI INC,461 PARK AVE SO STORE #41,,NEW YORK,NY,10007,
1102953,NEW,OP,252,COSI INC,320 PARK AVENUE,,NEW YORK,NY,10022,
1102955,NEW,OP,252,COSI INC,841 BROADWAY SOUTH EAST CORNER,,NEW YORK,NY,10007,
1108382,NEW,OP,252,COSI INC,4 WORLD TRADE CENTER,,NEW YORK,NY,10048,
1029946,NEW,RW,341,COSI INC,165 E 52ND ST,,NEW YORK,NY,10022,
1029605,NEW,RW,341,COSI INC,347 MADISON AVENUE,,NEW YORK,NY,10017,
1029945,NEW,RW,341,COSI INC,60 E 56TH ST,,NEW YORK,NY,10022,
1030610,NEW,SB,441,COSI INC,AUSTIN TOBIN PLAZA,,NEW YORK,NY,10048,
